stud_id,w2sch_id,w2chin_id,w2ctch_id,w1w2chg,w2pgrm,w2clspgm,w2far,w2priv,w2urban3,w2stwt1,w2stwt2,w2nright,w2all3p,w2all3ps,w2cfree,w2cf3p,w2cf3ps,w2math,w2m3p,w2m3ps,w1w2plus,w1w2minus,w2link,w2illp,w2ctc01,w2ctc02,w2ctc03,w2ctc04,w2ctc05,w2ctc06,w2ctc07,w2ctc08,w2ctc09,w2ctc10,w2ctc11,w2ctc12,w2ctc13,w2ctc14,w2ctc15,w2ctc16,w2ctc17,w2ctc18,w2ctc19,w2ctc20,w2ctc21a,w2ctc22a,hw_average,w2ctc23,w2ctc24,w2ctc25,w2ctc26,w2ctc27,w2ctc28,w2ctc29,w2ctc31,w2ctc32,w2ctc33,w2ctc34,w2ctc35,w2ctc36,w2ctc37,w2ctc38,w2ctc39,w2ctc40,w2ctc41,w2ctc42,w2ctc43,w2summis,w2sumerr
5920,485,3618,8,0,1,1,0,0,2,1.602422118,1.893999815,18,-0.668004453,0.413587004,7,-1.339097142,0.613138974,7,-0.835680664,0.523567975,5,4,6,3.79E-08,1,6,1,1,3,2,2,2,1,2,1,2,2,2,3,4,3,1,3,3,3,1,,3,1,2,2,3,4,3,2,1,1,3,2,4,2,2,1,1,1,1,1,0,0
5921,82,3526,7,0,1,1,0,1,2,0.228961125,0.270623058,22,-0.344971091,0.434608996,11,0.011011572,0.60818398,11,-0.197429717,0.502874017,4,3,6,4.62E-12,1,5,1,1,1,3,3,6,1,2,1,1,2,2,2,3,2,2,2,3,2,1,,3,5,1,2,3,4,4,4,3,2,2,3,4,1,2,2,2,2,2,2,0,0
5922,599,2516,11,0,1,1,0,0,3,0.67954284,0.803192914,37,1.332644105,0.252508998,13,0.968104601,0.520022988,18,1.2794801,0.340011001,5,2,10,1.15E-16,1,6,1,5,1,2,4,6,1,2,1,2,2,97,2,4,2,2,3,3,1,1,,2,1,2,2,3,3,4,5,1,2,2,2,4,1,2,1,1,1,2,3,0,1
5924,27,3922,6,0,1,1,0,1,3,0.625071347,0.718946278,53,2.719710827,0.290672988,20,2.922393799,0.38488701,24,2.559394121,0.414274007,0,2,17,0.026885693,1,5,1,5,2,2,4,3,1,2,1,1,1,1,2,2,1,1,2,2,2,2,,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0
5925,629,2244,6,0,1,1,0,0,3,0.675017416,0.797844052,51,2.488069296,0.286807001,18,2.461217642,0.468342006,23,1.855644226,0.341217011,10,0,16,4.66E-54,1,5,1,5,2,3,3,3,1,2,1,1,2,2,2,4,3,2,4,4,2,1,,2,5,1,2,3,4,4,4,1,2,4,3,4,1,3,2,2,3,4,4,0,0
5926,468,3214,1,0,1,1,0,0,3,1.795893073,2.122674942,37,1.262860298,0.276580006,12,0.780163467,0.538991988,18,0.950411499,0.348850995,4,1,11,3.00E-16,1,6,1,5,2,2,1,2,1,2,1,2,3,2,3,3,3,1,3,3,3,2,,3,5,3,2,3,5,5,4,1,1,3,3,2,1,2,1,1,1,1,2,0,0
5927,368,2002,3,0,1,1,0,0,2,0.446048558,0.527211845,19,-0.411852062,0.436188996,9,0.269668072,0.567005992,10,-0.150471121,0.487628013,3,3,7,4.28E-14,1,6,1,5,3,2,4,3,1,2,1,2,3,2,3,4,4,1,4,3,3,1,,3,5,1,5,5,5,5,2,1,1,5,2,3,1,1,1,1,2,4,2,0,0
5928,328,2291,2,0,1,1,0,0,3,1.257911325,1.486801744,32,0.702550113,0.269522011,13,0.492866665,0.559746981,11,0.10193944,0.362150013,6,2,10,8.11E-21,1,6,1,1,2,2,3,2,1,1,1,2,2,2,3,2,3,2,4,3,5,2,,3,5,2,2,5,3,3,3,2,2,3,3,5,2,2,1,1,1,2,1,0,0
5930,368,2374,9,0,1,1,0,0,2,0.446048558,0.527211845,41,1.802537322,0.246095002,17,3.141011,0.57149899,18,1.538510203,0.324894994,7,1,17,6.36E-25,1,6,1,1,3,2,2,2,1,3,1,2,2,2,2,2,1,2,3,3,2,1,,1,1,1,2,2,2,2,3,1,1,4,2,3,2,2,1,1,1,1,2,0,0
5931,403,3383,9,0,1,1,0,0,3,0.78769058,0.041027345,22,-0.681601346,0.535145998,3,-2.41919899,0.733204007,8,-0.901202738,0.572614014,3,4,3,0.955932873,1,6,1,1,2,2,4,4,1,2,1,1,3,3,3,4,1,1,3,3,1,2,,2,2,1,2,3,4,4,3,2,1,3,3,4,2,1,1,1,2,3,1,0,0
5933,19,2221,9,0,1,1,0,0,3,1.132120371,1.338121772,32,0.956659436,0.251899004,15,2.07377243,0.443625003,18,1.27114284,0.293606997,8,3,12,8.71E-24,1,6,1,5,1,1,2,1,1,2,1,2,2,2,3,2,2,2,2,2,2,2,,2,2,1,1,2,3,2,2,1,1,4,2,4,1,2,2,2,2,3,4,0,0
5934,625,2835,3,0,1,1,0,0,2,3.073722601,3.633019209,31,0.729510844,0.319871008,8,-0.252561182,0.558187008,12,0.105374955,0.452087998,4,3,9,3.26E-11,1,6,1,1,2,3,4,3,1,2,1,3,2,1,3,3,1,2,3,2,3,2,,2,5,1,1,3,3,3,1,1,1,2,1,3,3,2,1,1,2,2,1,0,0
5935,630,2206,5,0,1,1,0,0,2,1.42735517,1.687077761,31,0.778411508,0.289050996,13,1.057061315,0.560986996,18,0.975583613,0.354373991,6,3,9,1.82E-14,1,5,1,1,2,3,4,2,1,1,1,2,2,99,4,4,1,2,3,3,3,1,,2,3,2,2,2,2,2,3,2,2,2,2,3,2,2,1,1,1,1,1,1,0
5936,418,3815,6,0,1,1,0,0,3,0.582540989,0.68851006,14,-0.882067978,0.478210986,8,0.175495878,0.553008974,8,-0.608938098,0.524304986,4,5,5,4.43E-05,1,5,1,1,3,3,3,3,1,3,1,2,2,3,3,3,2,2,3,4,4,2,,2,5,2,2,1,4,4,3,2,2,2,3,3,1,2,2,1,2,1,2,0,0
5937,501,2471,6,0,1,1,0,0,3,0.69487083,8.21E-11,18,-1.015844822,0.469480008,4,-2.137718201,0.722931981,9,-1.196074963,0.551773012,3,7,5,1,1,6,1,1,2,2,4,4,1,3,1,1,1,1,2,4,1,2,3,3,2,1,,2,5,2,2,3,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,0,0
5938,1,3228,27,0,1,1,0,1,3,1.018298149,1.203588367,43,1.903308272,0.252534986,17,2.133760214,0.431443989,24,2.351587296,0.387899011,6,1,16,1.03E-24,1,5,1,1,1,3,3,2,1,1,1,1,1,1,3,3,3,3,2,2,1,1,,1,1,2,2,2,3,2,2,1,1,3,2,2,1,1,1,1,1,1,1,0,0
5939,592,2417,2,0,1,1,0,0,3,1.269640565,1.50E-10,28,0.46252498,0.292957991,10,0.109500885,0.533529997,13,0.317301869,0.371416003,1,6,7,1,1,5,1,5,2,2,3,3,1,2,1,1,2,2,3,3,3,2,3,3,1,1,,2,6,2,2,3,3,2,1,1,1,2,2,2,1,1,2,2,2,2,3,0,0
5940,351,2637,9,0,1,1,0,0,3,1.663916945,1.966684461,39,1.678965688,0.248959005,13,1.578927398,0.508140981,21,2.000086784,0.359755009,7,3,14,1.61E-17,1,3,1,2,2,2,2,3,1,3,2,2,2,2,3,3,3,1,3,3,2,1,,2,1,1,2,2,3,3,3,1,1,1,1,1,1,2,2,1,1,1,1,0,0
5941,368,3510,1,0,1,1,0,0,2,0.446048558,0.527211845,34,0.867875397,0.276607007,14,0.989021182,0.527711987,18,1.073657274,0.328303009,6,2,12,2.06E-17,1,5,1,1,3,2,3,3,1,2,1,2,3,3,2,2,1,2,2,2,2,1,,1,5,1,2,2,2,2,2,1,1,3,1,2,2,1,1,1,1,2,2,0,0
5942,356,2531,2,0,1,1,0,0,3,0.755672097,0.893174708,30,0.431669295,0.334645003,13,1.291284919,0.528231978,13,0.422961354,0.41357699,6,2,12,1.19E-16,1,6,1,1,1,2,3,4,1,3,1,2,3,4,4,4,2,1,97,97,3,3,,2,5,1,3,3,4,4,3,1,2,2,3,3,1,2,2,1,2,3,2,0,2
5943,307,3905,14,0,1,1,0,0,2,2.537520647,1.60E-08,15,-1.730567455,0.532370985,5,-1.722771287,0.693774998,8,-1.381599545,0.559347987,2,4,4,0.999999995,1,6,1,5,2,3,3,3,2,2,1,2,3,2,3,3,1,2,3,3,3,2,,2,1,2,2,2,3,3,3,1,2,3,3,3,2,2,1,1,2,2,3,0,0
5944,444,2321,5,0,1,1,0,0,3,0.714724302,0.844774485,27,0.50774157,0.276856005,10,0.237670407,0.537640989,14,0.361192048,0.361178994,4,4,9,1.86E-06,1,3,1,5,2,3,3,3,1,1,1,1,2,2,3,3,2,2,2,3,3,3,,3,5,2,2,2,3,3,3,1,2,2,2,2,1,2,1,1,1,1,1,0,0
5945,426,3444,3,0,1,1,0,0,2,0.160577491,0.189796269,20,-0.641504765,0.45381099,9,-0.582913935,0.585358024,9,-0.744239748,0.564915001,3,2,5,1.70E-08,1,5,1,3,2,2,2,2,1,2,1,2,3,3,3,4,1,1,2,2,3,1,,3,2,1,2,2,3,3,2,1,3,4,2,2,1,2,2,2,3,3,4,0,0
5946,459,3050,14,0,1,1,0,0,2,0.295617729,0.001342052,16,-0.826346576,0.475003988,6,-1.491074562,0.748848021,7,-0.775812566,0.578561008,3,5,4,0.996159075,1,5,1,5,1,2,3,3,1,2,1,3,3,3,4,3,1,2,3,3,1,1,,3,1,1,2,3,4,4,4,1,2,3,2,2,2,3,1,1,2,2,2,0,0
5947,354,2124,4,0,1,1,0,0,2,0.772584379,0.913164377,29,0.440957338,0.323619992,14,1.092488289,0.535726011,16,0.676152468,0.362069011,8,2,11,5.01E-30,1,2,1,5,3,2,3,2,2,2,1,2,2,97,3,3,3,2,2,2,1,1,,2,4,3,3,1,3,3,4,1,1,4,2,4,1,2,3,1,2,2,2,0,1
5948,390,2383,7,0,1,1,0,0,3,0.523726761,0.619024456,53,2.776443005,0.294467986,22,4.070113659,0.518362999,25,2.696568012,0.440124005,5,0,18,6.26E-26,1,6,1,1,2,2,4,3,1,1,1,3,1,2,3,3,3,2,1,2,1,1,,1,5,2,2,2,4,1,4,1,1,4,1,2,3,3,1,1,1,1,2,0,0
5949,368,2374,9,0,1,1,0,0,2,0.446048558,0.527211845,50,2.575102806,0.287849009,19,2.346948624,0.494489014,25,2.595241308,0.429657996,3,4,14,7.88E-09,1,6,1,1,3,2,2,2,1,3,1,2,2,2,2,2,1,2,3,3,2,1,,1,1,1,2,2,2,2,3,1,1,4,2,3,2,2,1,1,1,1,2,0,0
5950,615,3008,7,0,1,1,0,1,3,0.534249008,0.631461322,51,2.847840071,0.302646011,13,1.370139003,0.534056008,25,2.731080532,0.444844991,5,2,16,1.56E-21,1,5,1,1,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,1,,2,1,1,2,2,3,3,4,2,2,3,2,3,1,2,2,1,1,1,2,0,0
5951,492,2235,12,0,1,1,0,0,3,1.931792498,2.28E-10,16,-1.482617378,0.561062992,3,-2.326341629,0.723119974,9,-1.03265667,0.649393976,1,7,3,1,1,5,1,5,1,2,3,2,1,2,1,2,3,2,3,3,3,1,3,2,2,1,,3,1,1,2,2,3,3,3,1,2,2,2,2,2,1,1,1,1,1,1,0,0
5952,480,2789,8,0,1,1,0,0,2,0.203750566,0.240772992,12,-1.441823721,0.607253015,3,-1.539077759,0.673246026,8,-0.602739215,0.493930995,3,3,3,0.00021656,1,5,1,5,1,3,4,3,1,2,1,3,3,2,4,4,3,2,4,4,2,2,,2,4,2,1,2,4,2,3,1,1,3,1,2,1,1,2,1,2,2,3,0,0
